Tonality,Aggressiveness,Timbre,Instrumental,Relaxedness,Acoustics,Danceability
0.958762825,0.290281534,0.652774811,0.184469014,0.08360523,0.062329452,0.815984607
0.186056405,0.066824757,0.802119434,0.299058944,0.189134181,0.024869753,0.828586042
0.051529393,0.215250939,0.144393086,0.014164182,0.819901884,0.187850758,0.1720777
0.876137197,0.010939864,0.985742331,0.018096084,0.560292244,0.87433672,0.142725304
0.666106582,3.24E-06,0.891043007,0.003122497,0.872382462,0.981478631,0.658147633
0.021419641,0.003471367,0.129221231,0.058979262,0.95439446,0.834713161,0.111404829
0.081856787,0.003659182,0.979549348,0.280852377,0.605735898,0.003563968,0.99947077
0.981686413,0.067081064,0.99998492,0.625109971,0.918143511,0.66741544,0.358036965
0.9673599,0.194523811,0.947515905,0.664410353,0.206177652,0.095953546,0.976458669
0.045300949,0.019022217,0.013575303,0.060160231,0.86798346,0.80904156,0.303899169
0.73145318,0.056514829,0.94840461,0.296421915,0.114905708,0.276234448,0.935927629
0.021252465,0.019501153,0.5,0.031414606,0.84875828,0.835410118,0.101558819
0.861759126,0.050184947,0.902459502,0.119893759,0.535436511,0.574848771,0.942903578
0.712705791,0.056756295,0.945034266,0.225851372,0.295829833,0.296204001,0.5
0.182604358,0.01679676,0.811869919,0.156907767,0.678671598,0.184471533,0.94333744
0.05518315,7.05E-06,0.10258729,0.337116718,0.667399704,0.021947982,0.999371409
0.958432674,0.446651757,0.979874551,0.018883813,0.057985328,0.041013625,0.935151339
0.182866082,0.199584544,0.180737749,0.060908839,0.55998522,0.014540958,0.885099053
0.865284681,0.044138767,0.263082415,0.002248761,0.823603988,1.65E-05,0.857822835
0.374518245,1.42E-05,0.305736929,0.019429898,0.084309898,0.057239927,0.999144852
1.70E-08,3.00E-14,0.000328849,1,0.808817089,0.09559036,3.00E-14
0.020917455,0.004116513,0.27679804,0.047233384,0.720676363,0.903871477,0.078295082
0.702999949,0.018793996,0.827966034,0.150067762,0.545528471,0.250005007,0.94662714
0.002913605,0.048724607,0.265459865,0.163133904,0.159200788,0.028263312,0.945189357
0.009066429,3.00E-14,0.016719488,0.999997079,0.808817089,0.09559036,3.00E-14
0.56479466,0.0310119,0.182736725,0.985600054,0.98883307,0.951349556,0.021044182
0.037634362,0.005695937,0.283743382,0.82418859,0.108710207,0.055340886,0.953466773
0.338772029,0.040197052,0.936817944,0.42393437,0.365790427,0.008073692,0.999997675
0.318914771,0.077291735,0.836933196,0.912044168,0.937199414,0.737590432,0.687658131
0.933079183,0.65428865,0.594851911,0.5,0.298059434,5.58E-06,0.999989629
0.870394349,6.47E-08,0.977599561,0.115306735,0.990445793,0.986527979,0.020897178
4.69E-07,3.00E-14,0.014484119,0.982070684,0.808817089,0.09559036,3.00E-14
0.879356563,0.209515274,0.928028882,0.023712108,0.779221058,0.043455634,0.778445184
0.017738102,0.032003444,0.118338563,0.929855883,0.797428906,0.010320622,0.998941064
0.238026828,2.11E-06,0.925474167,0.001763766,0.722105801,0.638457358,0.955439925
0.061415225,0.025702229,0.880149066,0.421237111,0.993305206,0.91286695,0.095234931
0.278333396,0.013247429,0.963181019,0.002375447,0.763266683,0.239508852,0.973301709
0.069888555,0.011284745,0.611773014,0.527133405,0.401767492,0.003372767,0.999993324
0.679435849,0.062968105,0.947867513,0.28159076,0.043318946,0.055089157,0.941623867
0.315476149,0.259748638,0.982977986,0.522783935,0.464412242,0.122583769,0.158558711
4.45E-06,0.433019549,0.060896363,0.154702678,0.032478098,0.013132494,0.997260392
0.271662116,0.03497928,0.810858548,0.036355432,0.994913042,0.896273792,0.074827015
0.032362387,0.02246232,0.535352528,0.002354,0.790744483,0.751046121,0.012003481
0.202659294,0.009831648,0.83020556,0.183515131,0.93417263,0.937925279,0.214596421
0.213770136,7.04E-09,0.972773075,0.0390529,0.971646428,0.346062034,0.170726314
0.092276551,0.037114561,0.028886888,0.815594316,0.648678124,0.025284609,0.99928534
0.38088268,0.203309968,0.465739042,0.772621393,0.550282061,0.333844304,0.72586447
2.07E-06,0.080006368,0.016001908,0.000890172,0.993697643,0.790421546,0.201421902
0.889025152,0.365771264,0.959261894,0.816683531,0.468762159,0.403025001,0.900909066
0.627297044,0.004999861,0.123634309,0.444562763,0.989109576,0.911944628,0.994106889
0.193439931,0.01153968,0.417805701,0.080539599,0.219127893,0.599352002,0.470000774
0.922583699,3.17E-06,0.999983072,0.002095519,0.643952847,0.910783529,0.05075201
0.876036108,0.029402114,0.974634171,0.395195395,0.040490042,0.04057597,0.997982442
1.70E-05,3.00E-14,0.001581679,0.999998748,0.808817089,0.078238927,3.00E-14
0.207628712,0.033625837,0.132370204,0.03868733,0.588636756,0.357271492,0.37321648
0.10994751,0.037946902,0.981913567,0.704014957,0.876110792,0.690074325,0.50884074
1.25E-05,3.00E-14,0.014538585,0.999998569,0.808817089,0.081511594,3.00E-14
0.702999949,0.018793996,0.827966034,0.150067762,0.545528471,0.250005007,0.94662714
0.876036108,0.029402114,0.974634171,0.395195395,0.040490042,0.04057597,0.997982442
0.06562949,0.017435303,0.958938539,0.639466703,0.896150887,0.010724545,0.998732388
0.451747805,0.0576928,0.077190287,0.165436164,0.359174013,1.34E-05,0.999993443
0.165194139,0.36110428,0.586030245,0.144122884,0.21257548,0.007498813,0.999602139
0.704752207,0.029201783,0.457841605,0.002735639,0.049206939,0.230443373,0.970366418
0.374518245,1.42E-05,0.305736929,0.019429898,0.084309898,0.057239927,0.999144852
0.73145318,0.056514829,0.94840461,0.296421915,0.114905708,0.276234448,0.935927629
0.870773971,0.006773382,0.999998033,0.018268172,0.4796395,0.859617829,0.187381476
0.022472115,0.556147873,0.16764982,0.368606567,0.157252029,0.044533037,0.99998951
0.865284681,0.044138767,0.263082415,0.002248761,0.823603988,1.65E-05,0.857822835
0.994111598,0.116363831,0.990322471,0.091047712,0.225381389,0.626929879,0.955286086
0.360765934,0.139716595,0.90701437,0.019336214,0.861546516,0.175704807,0.956748962
0.126286224,0.047727499,0.655113101,0.005596403,0.341942579,0.242031366,0.509754598
1.83E-06,3.00E-14,0.000359262,0.999991119,0.808817089,0.09559036,3.00E-14
0.558230102,0.505279183,0.878496289,0.050456449,0.358280838,0.002613112,0.984461784
0.855353355,0.014567584,0.971047461,0.016740248,0.95758146,0.932427526,0.066596292
0.151399329,3.42E-06,0.744614899,0.005187479,0.996561825,0.980476141,0.009600166
0.033809863,7.55E-10,0.819626391,0.096866459,0.99010849,0.866414309,0.794896126
0.89736855,5.20E-06,0.962119758,0.118428469,0.9954772,0.933817804,0.042204648
0.791743815,0.004033616,0.740698755,0.406331778,0.990916133,0.791416466,0.363224506
0.769026399,0.066959336,0.270981312,0.069215715,0.995521545,0.876110435,0.01853743
0.577466547,9.31E-06,0.974885285,0.040076751,0.895699561,0.98720032,0.019341363
0.328390926,0.180478513,0.973745644,0.017864874,0.904819548,0.749162495,0.854748547
0.719454885,0.140055105,0.987245739,0.015258162,0.202464551,0.132999077,0.708310187
0.583671629,0.110591412,0.968164206,0.008197235,0.785315156,0.350777715,0.931333423
0.020152561,0.024502503,0.017510761,0.535209715,0.687894881,0.439054519,0.64922756
4.87E-06,0.166530207,0.103790484,0.169756725,0.04866606,0.006102106,0.938935041
0.5849455,0.03987997,0.837424517,0.017276229,0.205921859,0.196902916,0.956175327
0.99626106,0.033239793,0.959338307,0.208229661,0.31086576,0.549326301,0.264102042
0.125771925,0.667289972,0.513729692,0.046797842,0.034724265,0.00741627,0.944520473
0.206295028,0.042552117,0.035702452,0.566928387,0.4220002,0.006591971,0.97886765
0.054140899,0.476542234,0.381973594,0.316505909,0.654130518,0.068653673,0.901237965
0.04458788,0.07174395,0.095368683,0.658253968,0.867061794,0.122200832,0.591142654
0.389233857,0.664983213,0.883655965,0.024539134,0.036154814,0.00725806,0.952431321
0.217892572,0.536713302,0.979707062,0.368090123,0.127268881,0.070346609,0.947953463
0.352480322,0.716614664,0.95754087,0.070976242,0.124023706,0.034638271,0.960242212
0.633455694,0.002936398,0.975404561,0.062436253,0.98768115,0.990402043,0.030023862
0.89736855,5.20E-06,0.962119758,0.118428469,0.9954772,0.933817804,0.042204648
0.851718485,0.050196156,0.807853937,0.182799146,0.962255597,0.464602202,0.175371259
0.020917455,0.004116513,0.27679804,0.047233384,0.720676363,0.903871477,0.078295082
0.102346212,1.38E-06,0.724443495,0.00302057,0.996112347,0.994712472,0.564280689
0.951052666,0.00404213,0.908689439,0.065886796,0.877769947,0.979070783,0.050620243
6.90E-07,0.059161603,0.12933667,0.004032158,0.633984387,0.627457678,0.993466616
0.235386848,0.005463348,0.875228703,0.070712656,0.953672349,0.166795552,0.53596431
0.117753111,0.002582211,0.978267014,0.141047537,0.99693203,0.547425687,0.04014289
0.837119222,0.02847795,0.894129217,0.640461981,0.996867836,0.921664596,0.007442102
0.604189813,3.00E-14,0.953015745,0.120197728,0.808817089,0.034786951,3.00E-14
0.075582989,0.075931035,0.915200353,0.018096354,0.980823576,0.412335157,0.314979017
0.726661742,0.024106277,0.429407269,0.731005669,0.973239362,0.777243197,0.286891699
0.5774104,0.012377569,0.764540911,0.159912482,0.859745026,0.447979152,0.952354014
0.756060779,0.054474961,0.977957547,9.40E-05,0.742064059,0.946902275,0.016218409
0.987935007,0.03000145,0.988945484,0.669075847,0.796356678,0.749546945,0.467308253
0.150490314,0.380339563,0.4296588,0.658868551,0.083456203,0.02193613,0.995214641
0.64579916,0.002623302,0.991867959,0.024057215,0.958108187,0.507253885,0.022853406
0.879340827,2.04E-07,0.986498356,0.016962975,0.988109708,0.981192529,0.085514605
1.14E-05,3.00E-14,0.001169313,0.986828566,0.808817089,0.095589355,3.00E-14
0.12994054,0.273061305,0.000465016,0.314622372,0.921454549,0.246299922,0.75297451
0.89525044,4.70E-08,0.990382791,0.458989143,0.994210362,0.885240495,0.009336579
0.086158499,0.295268774,0.894651294,0.070277646,0.031167654,0.005668419,0.996837914
0.730069578,0.009090085,0.958340108,0.072966352,0.893230557,0.761957884,0.662040114
0.006028167,0.104644142,0.098849498,0.814173758,0.950612783,0.790094495,0.60281539
0.060845777,0.010296622,0.619040012,0.856180787,0.901838243,0.299652249,0.479684025
0.700955331,9.89E-06,0.976255536,0.007358058,0.721829653,0.727855384,0.567642152
0.161295086,0.008321951,0.304044306,0.001339639,0.884077609,0.734452844,0.159186244
0.205226988,0.0774514,0.93722862,0.054178316,0.985035539,0.943908155,0.132418424
0.464684308,1.14E-12,0.684915364,0.060764391,0.808252931,1.09E-06,0.99999702
0.104016639,0.035840254,0.490044802,0.804579675,0.920225859,0.763433337,0.381825745
0.473884732,0.07738556,0.959964395,0.249395296,0.052589137,0.169643924,0.979842424
0.005573566,2.99E-09,0.747215688,0.068253331,0.316283643,3.81E-06,0.99987632
0.983770788,0.010268262,0.676474273,0.065740302,0.986489058,0.994143724,0.031809982
0.736892879,3.00E-14,0.469731688,0.743601799,0.808817089,0.091967657,3.00E-14
0.027266731,0.510179162,0.188213736,0.93719244,0.538265824,0.014918969,0.982725203
0.258246511,0.127423212,0.139890969,0.683182538,0.629835963,0.607992291,0.831351519
0.965555489,3.00E-14,0.999991298,0.082801372,0.801983953,0.273344785,0.849374771
0.642688751,0.0131257,0.578529358,0.028973423,0.701309681,0.204932824,0.965335369
0.094630301,0.088262036,0.584114194,0.099243879,0.823631823,0.078864142,0.45577997
0.534077287,0.429673135,0.446303487,0.047469724,0.04152967,0.0134391,0.886590123
0.843272209,0.004446739,0.954667449,0.089196295,0.28258732,0.327083081,0.723213673
0.994111598,0.116363831,0.990322471,0.091047712,0.225381389,0.626929879,0.955286086
0.003911167,0.005039048,0.071665272,0.058715459,0.992612004,0.055325292,0.998520315
0.022472115,0.556147873,0.16764982,0.368606567,0.157252029,0.044533037,0.99998951
9.93E-06,3.00E-14,0.000680016,0.993076742,0.808817089,0.09559036,3.00E-14
0.971708238,0.19216381,0.932809114,0.135505512,0.001913478,0.095901631,0.289598137
1.83E-06,3.00E-14,0.000359262,0.999991119,0.808817089,0.09559036,3.00E-14
0.003505683,3.00E-14,0.28711912,0.999999821,0.808817089,0.066093989,3.53E-08
0.220329791,0.08332283,0.290656358,0.395769805,0.935065508,0.016592588,0.479158133
0.03108646,0.003523036,0.013372787,0.87746042,0.869097352,0.804079056,0.117324762
0.011363233,0.00416871,0.740009487,0.084109001,0.994982719,0.965654969,0.017963812
0.01760938,0.057210095,0.011802384,0.621094346,0.983628035,0.078668706,0.777363598
0.878243387,0.030843105,0.881001055,0.226327598,0.994733274,0.94254005,6.54E-06
0.870359063,1.24E-05,0.92143029,0.002422449,0.617537856,0.948866308,0.209773883
0.562320352,0.007438047,0.988647819,0.052338634,0.952456355,0.867160439,0.02189517
0.840435565,0.068071656,0.973552823,0.677848876,0.821789265,0.584404707,0.177143857
0.83638978,0.043194473,0.902566791,0.58477962,0.999997973,0.972413361,0.040106311
0.969140649,7.70E-06,0.22551091,0.487361431,0.988123894,0.995612562,0.040879186
0.044310346,0.045225926,0.311814547,0.992873132,0.991104424,0.592040718,0.313631237
0.033809863,7.55E-10,0.819626391,0.096866459,0.99010849,0.866414309,0.794896126
0.878243387,0.030843105,0.881001055,0.226327598,0.994733274,0.94254005,6.54E-06
0.004208714,0.484204859,0.000446567,0.995631814,0.983750999,0.927458704,0.12013635
0.460846007,0.00713226,0.937376976,0.060710955,0.807453275,0.831976414,0.083877809
0.966916978,0.028624184,0.869235635,0.022421308,0.98124963,0.904503047,0.435212791
0.095715597,0.013193703,0.00154021,0.304845393,0.982670784,0.120926499,0.925115049
0.650370359,0.10790056,0.384047806,0.001261027,0.800024569,0.862375319,0.528345585
0.870773971,0.006773382,0.999998033,0.018268172,0.4796395,0.859617829,0.187381476
0.871707082,0.003448856,0.878363252,0.068155825,0.974071205,0.943663597,0.011940644
0.979365408,0.018947419,0.995762646,0.025856815,0.826629698,0.977167845,0.051084079
0.171184883,0.018429985,0.854290247,0.629815757,0.714649975,0.632224202,0.637840569
0.940346897,0.063752279,0.971500456,0.013561476,0.836172938,0.883359373,0.551489651
0.997559428,0.051903993,0.071131393,0.737713575,0.973317146,0.999038219,0.005032392
8.32E-08,3.00E-14,0.009458076,0.982654989,0.808817089,0.09559036,3.00E-14
8.62E-07,3.00E-14,0.027874403,0.999998331,0.808817089,0.095581584,3.00E-14
0.306441963,0.187754557,0.008982908,0.458863288,0.978882492,0.641273201,0.093963221
0.639971256,0.085862622,0.759320438,0.035838898,0.158358693,0.141848266,0.478045225
0.197486818,0.768954635,0.601001203,0.33831045,0.056457467,0.103120901,0.946280897
0.980614662,3.00E-14,0.715054095,0.238710716,0.808787763,0.120020896,0.605676413
3.97E-09,3.00E-14,0.000738631,0.991130948,0.808817089,0.09559036,3.00E-14
0.61010462,2.48E-10,0.865905643,0.928288817,0.809023917,0.147403717,0.019050883
0.988229215,0.011584759,0.969684362,0.023382464,0.954021394,0.96140039,0.040527832
0.125013947,0.064713709,0.646609068,0.592699468,0.986333013,0.826596022,0.437877208
2.89E-07,3.00E-14,0.002460301,0.999999642,0.808817089,0.09559036,3.00E-14
0.986384332,0.185797051,0.72612077,0.018818054,0.443626314,0.970247149,0.999179184
0.933960259,0.017946418,0.955003977,0.005267658,0.604010999,0.754926622,0.582944155
0.988638341,0.074089646,0.996918797,0.065387718,0.843212008,0.191605538,0.55933547
0.981084526,0.020815041,0.999991417,0.023170784,0.831981242,0.867675602,0.106258735
0.726552844,7.63E-06,0.680820644,0.020918893,0.979201078,0.974950612,0.136272743
0.013886804,3.00E-14,0.000630784,0.999999702,0.808819056,0.043788344,0.974338412
0.735999286,0.003703452,0.849761248,0.479125857,0.996463597,0.944399416,0.06753765
0.451219797,0.035552528,0.322107643,0.060865439,0.707072616,0.131438836,0.56323868
0.988330424,0.263549626,0.986766696,0.006884902,0.104033291,0.294898123,0.621595204
0.436472028,0.00707772,0.965622127,0.046417169,0.99999541,0.988346219,0.033114456
0.344075412,0.005858754,0.995842636,0.393525273,0.883287191,0.636470079,0.187700227
9.93E-06,3.00E-14,0.000680016,0.993076742,0.808817089,0.09559036,3.00E-14
0.940346897,0.063752279,0.971500456,0.013561476,0.836172938,0.883359373,0.551489651
2.22E-07,3.00E-14,0.001872999,0.999999285,0.808817089,0.095590323,3.00E-14
4.67E-07,3.00E-14,0.002749699,0.999999821,0.808817089,0.09559036,3.00E-14
